Precursor Mass,Retention Time,Observation Confidence,Average Observation Score,Compound
183.0639,10.22,0.927974276527,0.927974276527,C11588
147.0674,2.71,0.75,0.75,C21055
341.1126,9.63,0.739799286451,0.739799286451,C04219
433.3385,35.2,0.75,0.75,C01301
212.0912,9.57,0.0,0.0,C19255
296.1028,6.1,0.75,0.75,C05342
367.2164,2.16,0.75,0.75,C17655
116.0505,9.43,0.0,0.0,C00463
146.0459,12.47,0.75,0.75,C05938
488.2641,10.57,0.0,0.0,C15846
335.1073,9.31,0.0687298589605,0.0687298589605,C18461
426.0273,23.56,0.639536237713,0.639536237713,C03850
517.0285,13.17,0.75,0.75,C18391
102.0566,15.42,0.0,0.0,C01205
423.1296,8.74,0.781946420104,0.781946420104,C07604
175.0438,8.79,0.75,0.75,C17216
233.1555,2.57,0.874770529857,0.874770529857,C09677
515.1179,20.28,0.412428315612,0.412428315612,C10445
379.1763,12.84,0.795985470134,0.795985470134,C17643
193.036,15.34,0.383166609226,0.383166609226,C20248
161.0456,8.31,0.741968411058,0.741968411058,C06485
227.2026,34.91,0.0,0.0,C06424
286.1407,10.77,0.0513592612479,0.0513592612479,C09223
230.0484,9.7,0.75,0.75,C19102
179.0556,1.89,0.685898401268,0.685898401268,C01680
161.0456,8.31,0.394907053944,0.394907053944,C03761
404.0937,13.03,0.75,0.75,C13440
227.0682,4.33,0.772302878151,0.772302878151,C14285
165.0199,20.42,0.0,0.0,C01606
407.2849,14.39,0.75,0.75,C00695
165.0194,12.65,0.85595065312,0.85595065312,C14100
230.1404,9.44,0.75,0.75,C02862
218.1047,12.73,0.429698543259,0.429698543259,C15545
179.0566,9.57,0.898621769371,0.898621769371,C01719
179.0567,8.36,0.885650103692,0.532825051846,C00267
503.1681,10.46,0.753912175781,0.753912175781,C03661
197.0435,9.73,0.83742632613,0.83742632613,C10833
179.0566,9.57,0.94,0.91819444088,C00795
367.0927,9.56,0.766151847575,0.766151847575,C16517
165.0186,7.62,0.85595065312,0.85595065312,C14100
166.051,8.01,0.781513268745,0.781513268745,C03986
146.0469,15.41,0.235371927024,0.235371927024,C00217
219.0782,9.54,0.797477103853,0.797477103853,C01017
151.0395,2.81,0.833646616541,0.833646616541,C02639
171.0407,12.58,0.174731326427,0.174731326427,C20893
257.0792,3.82,0.847423147936,0.847423147936,C16744
281.107,10.9,0.776491080421,0.776491080421,C15084
164.0576,6.62,0.75,0.75,C02230
121.0296,12.62,0.0,0.0,C15474
121.0298,5.55,0.75,0.75,C00180
303.0861,6.03,0.698670732065,0.698670732065,C08740
286.106,6.57,0.753015029807,0.753015029807,C06350
267.082,5.77,0.705503826696,0.705503826696,C14576
245.1156,15.61,0.429333551187,0.429333551187,C09292
503.1393,9.93,0.75,0.75,C11728
293.1779,8.88,0.75,0.75,C10462
147.0662,11.11,0.75,0.75,C00418
133.0147,20.38,0.75,0.64,C00711
161.0456,8.31,0.809292438506,0.704646219253,C02360
116.0714,12.0,0.0,0.0,C07457
202.1087,11.22,0.0,0.0,C04083
249.147,10.19,0.0,0.0,C20403
303.0861,6.03,0.792478727962,0.476239363981,C12270
392.1076,9.93,0.75,0.75,C01553
618.0487,10.96,0.75,0.75,C00976
363.0931,11.01,0.1,0.1,C17939
130.088,8.2,0.770815986678,0.770815986678,C01933
291.0458,23.44,0.75,0.75,C19070
322.9825,8.59,0.75,0.75,C20831
380.0701,10.97,0.0636335016469,0.0636335016469,C18900
227.0682,4.33,0.87,0.833453570379,C00526
559.0809,10.95,0.75,0.75,C11460
151.0611,7.14,0.75,0.565,C00532
209.0824,9.51,0.0,0.0,C10709
206.0831,9.9,0.854163678952,0.597081839476,C03519
129.0923,9.48,0.0,0.0,C12290
248.1304,9.18,0.0,0.0,C18717
392.0718,12.77,0.75,0.75,C11161
267.0955,11.27,0.75,0.75,C11571
265.0839,20.52,0.75,0.75,C19038
121.0291,2.57,0.75,0.75,C00539
328.9871,11.2,0.0,0.0,C18964
249.147,10.19,0.0,0.0,C13453
556.1182,9.91,0.786606295437,0.786606295437,C21073
179.0566,9.57,0.782774625675,0.782774625675,C01934
164.0723,9.21,0.532602154822,0.532602154822,C02265
281.0886,11.01,0.75,0.75,C02243
329.0644,9.88,0.821881377594,0.821881377594,C03040
281.2507,8.02,0.206760507477,0.206760507477,C08367
191.0207,21.05,0.753208418891,0.753208418891,C20896
206.0831,9.9,0.854163678952,0.697081839476,C05620
427.1406,19.74,0.253782797389,0.253782797389,C10730
216.0889,20.27,0.75,0.75,C18590
241.0741,6.78,0.75,0.66,C01727
313.0652,10.97,0.75,0.75,C20664
179.0567,8.36,0.145445386,0.0977226929999,C07130
119.0502,9.73,0.75,0.75,C05627
345.1298,8.0,0.762009113446,0.762009113446,C11855
295.0788,9.95,0.75,0.75,C17010
415.3254,35.12,0.75350823673,0.75350823673,C08913
334.1052,10.78,0.75,0.75,C14343
415.3254,35.12,0.0,0.0,C08127
257.0792,3.82,0.611249825045,0.611249825045,C09618
203.0838,9.36,0.735635176809,0.735635176809,C00806
286.106,6.57,0.693595493929,0.693595493929,C10444
286.1407,10.77,0.788672846484,0.788672846484,C06991
301.0983,12.18,0.818828213879,0.818828213879,C19223
247.0352,10.99,0.66552459566,0.66552459566,C04621
193.0718,6.7,0.764096600141,0.764096600141,C03844
202.0498,10.37,0.75,0.75,C10127
286.1043,10.57,0.753204355656,0.753204355656,C12194
285.0884,9.48,0.851642434033,0.851642434033,C03003
179.0566,9.57,0.0912211707994,0.0806105853997,C07130
146.0459,12.47,0.664605884692,0.664605884692,C05941
160.0615,12.08,0.765143171806,0.765143171806,C01046
531.0699,13.18,0.75,0.75,C11253
158.0824,8.25,0.0,0.0,C10850
239.018,16.21,0.75,0.75,C01420
193.0718,6.7,0.764096600141,0.764096600141,C05163
146.0459,12.47,0.610636746926,0.610636746926,C00025
281.2501,34.91,0.0,0.0,C08367
179.0556,1.89,0.75040257649,0.75040257649,C08356
145.062,10.61,0.813041486171,0.813041486171,C00819
456.1529,11.2,0.118395189993,0.118395189993,C08325
415.3254,35.12,0.75350823673,0.75350823673,C03963
327.0503,9.44,0.796102860999,0.796102860999,C19595
203.0838,9.36,0.720479002801,0.720479002801,C00078
131.0341,8.29,0.875,0.875,C06010
169.123,9.07,0.0,0.0,C04433
353.183,11.22,0.554149765346,0.554149765346,C09256
264.1251,9.44,0.75,0.75,C11281
193.036,15.34,0.778161713891,0.778161713891,C02024
351.2233,35.07,0.31,0.31,C06314
407.2849,14.39,0.75,0.75,C17644
435.1292,11.04,0.75,0.75,C15554
367.2164,2.16,0.892022008253,0.536011004127,C05962
113.0244,8.34,0.824270557029,0.824270557029,C07091
293.2104,8.07,0.206057523883,0.206057523883,C14766
346.0586,19.79,0.835573476703,0.835573476703,C00946
188.0939,12.05,0.740756208008,0.740756208008,C02256
384.1369,12.79,0.862747673371,0.862747673371,C19605
119.0352,8.37,0.753623188406,0.753623188406,C01796
137.0829,3.47,0.801278641211,0.801278641211,C20267
292.1053,19.2,0.118553832084,0.118553832084,C02713
313.0681,20.62,0.0,0.0,C16753
313.0652,10.97,0.876178390138,0.876178390138,C00341
341.1126,9.63,0.739799286451,0.549899643225,C01083
303.0915,2.75,0.593181131984,0.593181131984,C08740
316.1189,9.59,0.815797482831,0.815797482831,C12239
179.0556,1.89,0.75040257649,0.75040257649,C02209
179.0556,1.89,0.685898401268,0.685898401268,C01934
415.0891,16.65,0.75,0.75,C06568
267.082,5.77,0.7473917323,0.7473917323,C14851
287.0913,4.37,0.683622698714,0.683622698714,C10292
141.0173,12.52,0.86836935167,0.86836935167,C20900
402.078,9.61,0.75,0.75,C16070
165.0186,7.62,0.75,0.75,C03590
121.0296,8.88,0.948337292162,0.948337292162,C00633
354.1297,10.78,0.773744019139,0.773744019139,C10653
158.0606,9.41,0.0,0.0,C14789
130.0513,12.6,0.765698032396,0.765698032396,C03651
187.0426,13.11,0.780744056636,0.780744056636,C03203
165.04,14.57,0.75,0.75,C16358
301.0983,12.18,0.828213879408,0.828213879408,C19390
263.0987,2.76,0.75,0.75,C17967
471.1638,10.83,0.75,0.75,C18681
316.1189,9.59,0.804197104043,0.804197104043,C12168
102.0566,15.42,0.0,0.0,C02356
153.03,8.82,0.0,0.0,C03277
179.0556,1.89,0.761226111649,0.685613055825,C00137
147.0674,2.71,0.75,0.75,C06007
250.0946,12.09,0.0,0.0,C02517
85.03,21.64,0.0,0.0,C01771
407.2849,15.99,0.862911910065,0.862911910065,C17657
119.0502,9.73,0.0,0.0,C02083
299.0731,9.4,0.755107136372,0.755107136372,C04812
386.2154,9.36,0.745524310373,0.745524310373,C14296
721.4368,2.59,0.0,0.0,C03427
179.0556,1.89,0.816037460432,0.816037460432,C06151
267.082,5.77,0.728070198377,0.728070198377,C14556
193.0543,11.27,0.75,0.75,C15347
257.0789,13.08,0.0,0.0,C13633
456.1529,11.2,0.75,0.75,C15104
357.1723,11.22,0.75,0.75,C07370
310.1535,8.42,0.75,0.75,C14517
325.1526,9.77,0.75,0.75,C08522
367.2164,2.16,0.75,0.75,C17653
313.0681,20.62,0.0,0.0,C17785
170.0443,9.84,0.75,0.75,C12108
293.1779,8.88,0.773417790931,0.773417790931,C09709
104.0359,10.96,0.75,0.75,C00065
349.1004,11.33,0.75,0.75,C11268
355.1726,2.34,0.75,0.75,C14960
115.0762,9.7,0.805803571429,0.805803571429,C12313
313.1004,2.41,0.75,0.75,C18613
96.9607,19.72,0.75,0.75,C00059
179.0556,1.89,0.75040257649,0.75040257649,C00984
173.1054,10.59,0.752925345191,0.752925345191,C00792
255.1338,9.09,0.0,0.0,C20515
129.0559,9.37,0.0,0.0,C03467
147.0662,11.11,0.777638190955,0.777638190955,C03348
285.0884,9.48,0.508666384487,0.508666384487,C18285
293.1019,13.88,0.0252031392181,0.0252031392181,C09570
294.1219,9.5,0.75,0.75,C15094
131.0341,8.29,0.75,0.75,C04181
180.0674,10.3,0.761063819781,0.761063819781,C20807
392.1044,12.11,0.75,0.75,C01553
257.0792,3.82,0.625805763995,0.625805763995,C10352
362.0545,20.88,0.771468518853,0.771468518853,C19968
258.0758,7.36,0.0,0.0,C10701
339.1067,9.76,0.75,0.75,C18698
457.0752,9.62,0.0,0.0,C09731
313.0652,10.97,0.876178390138,0.876178390138,C02569
104.0359,10.96,0.75,0.75,C00740
215.0338,8.23,0.0,0.0,C17843
191.0207,21.05,0.79039399384,0.79039399384,C02780
427.0031,19.7,0.518669280006,0.518669280006,C00104
161.0456,8.31,0.616396515899,0.616396515899,C03979
382.1357,10.88,0.338716416152,0.338716416152,C06372
193.036,15.34,0.841050449205,0.841050449205,C00618
115.0037,15.67,0.0,0.0,C02150
209.0824,9.51,0.75,0.75,C02325
339.0893,14.65,0.572449191776,0.572449191776,C03944
166.051,8.01,0.817686394271,0.817686394271,C20821
299.0794,15.19,0.75,0.75,C03993
151.0405,5.71,0.772303062624,0.606151531312,C05593
329.1354,10.82,0.858156720352,0.858156720352,C11867
303.0915,2.75,0.641653907549,0.641653907549,C08761
165.0192,14.29,0.85595065312,0.85595065312,C14100
360.9932,10.72,0.0,0.0,C07870
421.1336,9.93,0.0,0.0,C15155
184.0983,9.54,0.75,0.75,C12449
151.0395,2.81,0.916823308271,0.916823308271,C13636
215.0338,8.23,0.0,0.0,C18081
129.0559,9.37,0.0,0.0,C00902
259.0759,11.72,0.75,0.75,C20386
545.3265,2.59,0.75,0.75,C06630
129.0559,9.37,0.0,0.0,C06102
130.088,8.2,0.75,0.75,C02486
102.0566,15.42,0.0,0.0,C00334
315.0851,15.43,0.768848823756,0.768848823756,C11706
347.2201,10.61,0.736148251729,0.736148251729,C14598
297.2449,34.85,0.0538995968114,0.0538995968114,C08365
421.1584,11.66,0.75,0.75,C07072
121.0291,2.57,0.75,0.75,C00180
115.0762,9.7,0.75,0.75,C02948
151.0405,5.71,0.801005637666,0.801005637666,C17900
181.0719,8.17,0.853419493807,0.761709746904,C01697
295.1253,9.52,0.75,0.75,C16609
382.1357,10.88,0.379050317749,0.379050317749,C19784
495.2251,10.4,0.221842678147,0.221842678147,C03009
116.0714,12.0,0.0,0.0,C01799
179.0566,9.57,0.899263403742,0.899263403742,C00936
179.0556,1.89,1.0,0.875,C00095
286.106,6.57,0.772164344984,0.772164344984,C12186
193.0525,8.8,0.0,0.0,C15347
267.0495,13.01,0.75,0.75,C01817
418.1162,9.4,0.75,0.75,C10988
179.0567,8.36,0.885650103692,0.885650103692,C00221
191.0207,21.05,0.790746919918,0.790746919918,C21091
179.0567,8.36,0.674287352869,0.674287352869,C01680
154.0626,10.93,0.764547413793,0.764547413793,C00768
141.0173,12.52,0.857563850688,0.857563850688,C06603
193.0525,8.8,0.839573540726,0.839573540726,C12204
241.2191,34.97,0.0,0.0,C16665
188.0939,12.05,0.745048790426,0.745048790426,C10132
145.099,10.82,0.0826572076477,0.0826572076477,C05161
402.078,9.61,0.457627267005,0.457627267005,C09955
283.2662,2.16,0.75,0.52,C01530
360.0302,10.47,0.559999607254,0.559999607254,C18881
206.028,6.54,0.0,0.0,C11628
330.1251,10.51,0.75,0.75,C05349
85.03,21.64,0.0,0.0,C19443
88.0414,15.7,0.0,0.0,C11488
313.0681,20.62,0.0,0.0,C15100
303.0915,2.75,0.712246933311,0.712246933311,C18356
315.0851,15.43,0.60574467024,0.60574467024,C16925
328.9871,11.2,0.0,0.0,C14389
179.0348,7.34,0.31,0.292459567196,C01179
473.2669,2.59,0.75,0.75,C01552
251.0721,11.93,0.75,0.75,C20872
339.1676,34.8,0.75,0.75,C07344
233.1555,2.57,0.75,0.75,C17609
329.1354,10.82,0.830080548477,0.830080548477,C09173
146.0469,15.41,0.23341679462,0.23341679462,C05941
485.1404,35.03,0.75,0.75,C12412
328.0413,11.45,0.75,0.75,C02353
179.0556,1.89,0.765892395026,0.765892395026,C08351
301.0983,12.18,0.818828213879,0.818828213879,C19174
307.1539,10.85,0.81412112607,0.81412112607,C16488
329.0644,9.88,0.796695417701,0.796695417701,C10424
135.0308,10.0,0.0,0.0,C01620
415.3254,35.12,0.75,0.75,C17336
341.1126,9.63,0.75198601843,0.75198601843,C06422
165.0182,11.05,0.85595065312,0.85595065312,C14096
161.0456,8.31,0.572050896827,0.572050896827,C11592
135.0449,14.79,0.862283549784,0.862283549784,C15583
208.9346,12.87,0.0,0.0,C18816
190.0514,9.54,0.772857142857,0.772857142857,C06725
577.0455,13.13,0.75,0.75,C03034
308.1017,11.03,0.581071542073,0.581071542073,C19910
517.2939,2.59,0.75,0.75,C09941
275.0898,20.3,0.135384003819,0.135384003819,C05282
251.0721,11.93,0.816080885893,0.816080885893,C15616
425.0852,19.58,0.75,0.75,C05526
330.12,12.21,0.75,0.75,C03996
121.0296,15.51,0.0,0.0,C15474
88.0414,15.7,0.0,0.0,C01537
166.051,8.01,0.752632687447,0.752632687447,C12323
415.3254,35.12,0.75350823673,0.75350823673,C19649
203.0838,9.36,0.734750954306,0.734750954306,C00525
101.0239,8.57,0.0,0.0,C00349
385.0947,13.78,0.768345017198,0.768345017198,C17958
245.1156,15.61,0.75,0.75,C19972
193.0658,12.02,0.0,0.0,C11431
455.0198,9.84,0.75,0.75,C15352
151.0405,5.71,0.727458149427,0.727458149427,C00755
121.0291,2.57,0.868051313378,0.868051313378,C06202
193.036,15.34,0.778161713891,0.778161713891,C21037
151.0395,2.81,0.856898200266,0.856898200266,C13635
493.1728,11.21,0.75,0.75,C09783
202.1091,9.94,0.75,0.75,C08435
208.9333,13.88,0.0,0.0,C11510
686.0361,9.78,0.735227345153,0.735227345153,C04426
283.2673,35.0,0.75,0.75,C20356
188.093,10.9,0.248487030699,0.248487030699,C10132
286.1407,10.77,0.75,0.75,C11782
211.0596,9.58,0.75,0.75,C10674
185.1186,9.12,0.886231884058,0.886231884058,C11404
321.1172,11.12,0.758745776003,0.758745776003,C11325
547.074,11.13,0.75,0.75,C20682
344.0762,10.24,0.343077566744,0.343077566744,C18493
169.123,9.07,0.0,0.0,C07276
135.0449,14.79,0.128009370255,0.128009370255,C10761
233.1555,2.57,0.882084359644,0.882084359644,C19678
144.0658,12.92,0.0679035480467,0.0679035480467,C05825
118.0515,10.5,0.919104106693,0.919104106693,C05519
402.9994,23.02,0.790029469548,0.790029469548,C00015
381.1355,14.29,0.456062306208,0.456062306208,C08359
413.1268,20.28,0.898119888967,0.898119888967,C07001
387.1443,9.22,0.872343439258,0.872343439258,C09059
369.1373,12.73,0.0,0.0,C10293
142.066,9.36,0.0,0.0,C14790
455.0959,11.02,0.75,0.75,C00061
204.0675,14.17,0.450874256989,0.360437128494,C05660
313.0652,10.97,0.75,0.75,C03190
118.0515,10.5,0.875726879737,0.875726879737,C02115
191.0207,21.05,0.808571686104,0.808571686104,C03600
241.2191,34.97,0.0,0.0,C16537
360.0688,9.61,0.75,0.75,C11024
313.0538,12.38,0.917936874519,0.917936874519,C11185
259.1308,15.53,0.423634057373,0.423634057373,C11113
179.0556,1.89,0.75040257649,0.75040257649,C00738
147.0674,2.71,0.0,0.0,C00522
161.0456,8.31,0.606318319725,0.606318319725,C03652
720.2718,10.35,0.75,0.75,C03170
308.1006,18.99,0.759424899985,0.759424899985,C21053
193.0718,6.7,0.764096600141,0.764096600141,C08257
165.0182,11.05,0.0,0.0,C01606
150.0561,8.02,0.789153625816,0.789153625816,C04353
299.1009,8.49,0.406739019284,0.406739019284,C18420
250.0946,12.09,0.761722448542,0.761722448542,C00559
257.0789,13.08,0.83822418136,0.83822418136,C16744
533.2135,10.75,0.12443824353,0.12443824353,C09969
281.2507,8.02,0.75,0.75,C08363
115.0039,20.37,0.75,0.575,C01384
328.9863,10.06,0.75,0.75,C14389
151.0405,5.71,0.753979835304,0.753979835304,C02519
135.0449,14.79,0.838778409091,0.838778409091,C20645
130.0872,11.36,0.0,0.0,C02378
477.2001,11.26,0.745449436281,0.745449436281,C11177
192.0675,9.25,0.83822737069,0.83822737069,C16587
421.133,11.73,0.835161718203,0.835161718203,C11644
245.1156,15.61,0.515260776088,0.515260776088,C17912
243.0641,6.0,0.566620446252,0.566620446252,C12090
180.0668,13.97,0.807607056718,0.807607056718,C20807
323.0314,20.36,0.840831520484,0.840831520484,C03031
181.0719,8.17,0.321204911105,0.321204911105,C08290
180.0674,10.3,0.762239571086,0.762239571086,C00082
286.1043,10.57,0.743347174146,0.743347174146,C17365
193.036,15.34,0.832841003625,0.832841003625,C15673
323.0314,20.36,0.840831520484,0.480415760242,C00105
175.0428,15.94,0.0,0.0,C17216
198.0754,9.6,0.75,0.75,C20941
407.2849,14.39,0.75,0.75,C17727
243.0641,6.0,0.792116156685,0.792116156685,C16745
249.1252,4.05,0.019358371055,0.019358371055,C14542
164.0723,9.21,0.336862253545,0.336862253545,C19565
179.0556,1.89,0.75040257649,0.650201288245,C00795
191.0207,21.05,0.753208418891,0.753208418891,C21095
188.093,10.9,0.462120194512,0.462120194512,C06326
179.0567,8.36,0.874471011426,0.874471011426,C08356
399.0408,10.84,0.75,0.75,C03853
146.0469,15.41,0.244849256999,0.244849256999,C03790
151.0405,5.71,0.657482528521,0.657482528521,C03663
461.1583,8.77,0.75,0.75,C20995
407.2849,15.99,0.862911910065,0.862911910065,C17737
146.0469,15.41,0.30952550072,0.30952550072,C03618
411.1684,11.23,0.75,0.75,C07006
447.0899,12.23,0.0,0.0,C16409
102.0566,15.42,0.0,0.0,C03284
179.0567,8.36,0.864086213682,0.864086213682,C08351
313.0681,20.62,0.0,0.0,C10471
169.123,9.07,0.0,0.0,C18202
395.2569,11.22,0.75,0.75,C14640
327.1428,10.9,0.78369205298,0.78369205298,C09965
360.0302,10.47,0.156129410077,0.156129410077,C04871
179.0556,1.89,0.75040257649,0.75040257649,C06464
346.0586,19.79,0.870071684588,0.870071684588,C04378
129.0559,9.37,0.0,0.0,C03241
164.0576,6.62,0.823479152427,0.556739576213,C02242
227.0654,10.61,0.75,0.75,C00526
319.0786,9.41,0.57375068516,0.57375068516,C18358
351.0609,13.82,0.630661693704,0.630661693704,C06686
171.0407,12.58,0.75,0.75,C05565
176.9492,16.89,0.75,0.75,C02933
395.1947,11.22,0.678821698475,0.678821698475,C18044
247.0352,10.99,0.75,0.75,C18462
158.061,2.48,0.812959269772,0.812959269772,C10663
556.1182,9.91,0.75,0.75,C08115
395.085,12.99,0.75,0.75,C20927
299.1009,8.49,0.75,0.75,C18417
286.1043,10.57,0.69573665737,0.69573665737,C12186
381.1397,11.17,0.1092172105,0.1092172105,C17765
335.1073,9.31,0.75,0.75,C15501
319.11,9.22,0.75,0.75,C09329
367.2164,2.16,0.900618982118,0.520309491059,C05956
599.1978,11.3,0.75,0.75,C11663
179.0567,8.36,0.908232583627,0.908232583627,C01452
341.1126,9.63,0.75055608516,0.75055608516,C03857
151.0395,2.81,0.75,0.75,C17900
179.0567,8.36,0.872531565405,0.872531565405,C00137
174.0567,2.6,0.758343221128,0.758343221128,C06331
193.036,15.34,0.778161713891,0.778161713891,C00558
179.0567,8.36,1.0,1.0,C17207
88.0415,9.84,0.0,0.0,C00213
179.0556,1.89,0.685898401268,0.685898401268,C01720
150.0559,2.76,0.145638296023,0.145638296023,C17755
151.0395,2.81,0.856898200266,0.628449100133,C00642
161.0456,8.31,0.771048814594,0.771048814594,C18028
325.1885,34.93,0.179868367057,0.179868367057,C06542
341.1126,9.63,0.75198601843,0.75198601843,C01970
405.1089,10.29,0.749428337122,0.749428337122,C11561
193.0525,8.8,0.797463768116,0.797463768116,C16982
233.1555,2.57,0.874770529857,0.874770529857,C09739
257.0789,13.08,0.813727959698,0.813727959698,C16929
131.0472,11.01,0.67831714514,0.67831714514,C02642
163.04,14.78,0.0,0.0,C00166
407.2835,10.71,0.836550308008,0.836550308008,C17647
711.4606,1.99,0.75,0.75,C15914
214.0724,3.8,0.895618556701,0.895618556701,C08272
207.0709,11.19,0.0,0.0,C11690
315.0851,15.43,0.280186898914,0.280186898914,C10204
368.1457,10.75,0.75,0.75,C09444
151.0395,2.81,0.701353087484,0.701353087484,C01983
351.1359,9.2,0.888023493361,0.888023493361,C03292
293.2104,8.07,0.206057523883,0.206057523883,C13798
119.0352,8.37,1.0,0.919283413849,C02045
415.3254,35.12,0.823672971324,0.823672971324,C16493
284.0534,10.25,0.75,0.75,C19768
129.0923,9.48,0.0,0.0,C12296
151.0395,2.81,0.701353087484,0.701353087484,C10804
193.0718,6.7,0.218353409668,0.218353409668,C07481
147.0298,19.68,0.0,0.0,C02994
315.0851,15.43,0.612011542588,0.612011542588,C16914
130.088,8.2,0.758950874271,0.758950874271,C08263
397.2388,9.3,0.0,0.0,C15046
417.0779,12.14,0.802525832377,0.802525832377,C06435
245.0785,4.61,0.751486024947,0.751486024947,C09278
297.2449,34.85,0.758600403189,0.758600403189,C00869
415.3254,35.12,0.0,0.0,C07712
321.1172,11.12,0.773624091381,0.773624091381,C09318
319.1186,9.95,0.170250621781,0.170250621781,C15502
179.0566,9.57,0.783339263922,0.783339263922,C01680
281.2507,8.02,0.206760507477,0.206760507477,C00712
415.3254,35.12,0.0,0.0,C01673
447.0899,12.23,0.0,0.0,C12626
233.0797,6.53,0.756834929993,0.756834929993,C10426
179.0556,1.89,0.75040257649,0.75040257649,C00962
150.0561,8.02,0.761110841339,0.761110841339,C07301
303.0915,2.75,0.609086762889,0.609086762889,C14324
286.106,6.57,0.772164344984,0.772164344984,C08519
211.0596,9.58,0.784285993727,0.784285993727,C11155
191.0207,21.05,0.847205615198,0.629068538399,C00158
289.1177,16.3,0.75,0.75,C03406
287.0913,4.37,0.417564655406,0.417564655406,C07558
